Host Id,Host Since,mes,anio,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating,,,,,,
187345,01/08/2010,8,2010,Cozy & clean 1BR by Highbridge Park,Manhattan,Apartment,80,Entire home/apt,10032,2,1,23,135,83,,,,,,
188896,02/08/2010,8,2010,Brooklyn Artist Space,Brooklyn,Apartment,90,Entire home/apt,11205,1,1,20,135,93,,,,,,
188896,02/08/2010,8,2010,Garden Apartment in Townhouse,Brooklyn,Apartment,90,Entire home/apt,11205,2,1,43,163,92,,,,,,
188806,02/08/2010,8,2010,Sunny 3 bedroom Park Slope apt,Brooklyn,Apartment,90,Entire home/apt,11215,5,1,5,275,92,,,,,,
190416,03/08/2010,8,2010,Sunny 1-BR Near Astor Place,Manhattan,Apartment,,Entire home/apt,10003,1,1,0,175,,,,,,,
190171,03/08/2010,8,2010,DREAM studio in the heart of it all,Manhattan,Apartment,100,Entire home/apt,10014,1,1,6,172,100,,,,,,
190355,03/08/2010,8,2010,Spacious Upper East Side with View,Manhattan,Apartment,,Entire home/apt,10028,1,1,0,149,,,,,,,
190409,03/08/2010,8,2010,Cozy bedroom by Yankee Stadium,Bronx,House,95,Private room,10452,1,1,17,55,95,,,,,,
190409,03/08/2010,8,2010,Master Bedroom by Yankee Stadium,Bronx,House,100,Private room,10452,1,1,7,60,100,,,,,,
190409,03/08/2010,8,2010,Room with a View,Bronx,House,95,Private room,10452,1,1,55,55,95,,,,,,
190297,03/08/2010,8,2010,UWS Duplex w/Patio near Columbia,Manhattan,Apartment,85,Private room,10025,1,1,15,99,89,,,,,,
190297,03/08/2010,8,2010,Walk 2 Columbia Penthouse Roofpatio,Manhattan,Apartment,85,Private room,10025,1,1,12,105,85,,,,,,
190143,03/08/2010,8,2010,Hop, skip, and a jump to Manhattan,Queens,Apartment,80,Private room,11105,1,1,3,85,81,,,,
191475,04/08/2010,8,2010,Amazing Apartment in Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11211,4,1,9,130,93,,,,,,
191324,04/08/2010,8,2010,Blue 2BR above LES art gallery,Manhattan,Apartment,95,Entire home/apt,10002,2,1,16,250,99,,,,,,
191173,04/08/2010,8,2010,Chelsea 4BR Loft A+ Location!,Manhattan,Apartment,90,Entire home/apt,10011,4,1,17,399,91,,,,,,
190789,04/08/2010,8,2010,Bright, Modern & Cozy Soho Apt,Manhattan,Apartment,100,Entire home/apt,10012,1,1,7,200,100,,,,,
191173,04/08/2010,8,2010,AMAZING Location 3 BR in Soho,Manhattan,Apartment,80,Entire home/apt,10013,3,1,59,289,83,,,,,,
191324,04/08/2010,8,2010,Best 2Bed/2Bath in Lower Manhattan!,Manhattan,Apartment,90,Entire home/apt,10013,4,1,10,300,94,,,,,,
190934,04/08/2010,8,2010,West Village Penthouse,Manhattan,Apartment,95,Entire home/apt,10014,1,1,14,280,95,,,,,,
191173,04/08/2010,8,2010,3 BD Penthouse, Views, Terrace,Manhattan,Apartment,90,Entire home/apt,10014,3,1,6,349,90,,,,
190803,04/08/2010,8,2010,The Treehouse - 1BD in heart of UWS,Manhattan,Apartment,100,Entire home/apt,10023,1,1,4,175,100,,,,,,
191800,04/08/2010,8,2010,Master BR in spacious Brooklyn apt,Brooklyn,Apartment,90,Private room,11216,1,1,2,60,90,,,,,,
191324,04/08/2010,8,2010,Private room above LES art gallery,Manhattan,Apartment,95,Private room,10002,1,1,24,100,99,,,,,,
191324,04/08/2010,8,2010,Sun Drenched Room w/ Bathroom (LES),Manhattan,Apartment,100,Private room,10013,1,1,5,115,100,,,,,,
192533,05/08/2010,8,2010,Light-Filled Haven in Park Slope,Brooklyn,Apartment,85,Entire home/apt,11217,2,1,9,135,88,,,,,,
192349,05/08/2010,8,2010,Cute Mid-Century Bushwick sleeps 3!,Brooklyn,Apartment,100,Entire home/apt,11237,1,1,2,99,100,,,,,,
192154,05/08/2010,8,2010,East Village Chic Downtown Apt.,Manhattan,Apartment,95,Entire home/apt,10009,1,1,80,195,96,,,,,,
192154,05/08/2010,8,2010,Soho Gem in an amazing location!,Manhattan,Apartment,95,Entire home/apt,10012,1,1,47,195,98,,,,,,
192154,05/08/2010,8,2010,Designer West Village Apartment!,Manhattan,Apartment,90,Entire home/apt,10014,1,1,42,249,94,,,,,,
192154,05/08/2010,8,2010,Sophisticated Apt.in Prime location,Manhattan,Apartment,95,Entire home/apt,10014,1,1,27,305,96,,,,,,
192852,05/08/2010,8,2010,Cozy New York Studio,Manhattan,Apartment,90,Entire home/apt,10075,1,1,30,130,92,,,,,,
192852,05/08/2010,8,2010,Sunny apartment!,Manhattan,Apartment,,Entire home/apt,10128,1,1,0,140,,,,,,,
192149,05/08/2010,8,2010,Sunny and spacious Room in Brooklyn,Brooklyn,Apartment,,Private room,11215,1,1,0,100,,,,,,,
192154,05/08/2010,8,2010,Your own private Oasis in cozy Apt.,Manhattan,Apartment,90,Private room,10022,1,1,3,149,93,,,,,,
193360,06/08/2010,8,2010,Light+Open+Airy+Rustic+Modern Loft,Brooklyn,Apartment,95,Entire home/apt,11249,2,1,172,150,95,,,,,,
193722,06/08/2010,8,2010,Financial District Luxury Loft,Manhattan,Apartment,95,Entire home/apt,10006,1,1,52,225,97,,,,,,
193637,06/08/2010,8,2010,Private Lovely West Village Studio,Manhattan,Apartment,90,Entire home/apt,10014,1,1,57,175,94,,,,,,
193488,06/08/2010,8,2010,Quiet in the City That Never Sleeps,Manhattan,Apartment,100,Private room,10003,1,1,1,150,100,,,,,,
194489,07/08/2010,8,2010,Cozy sweet apt/Union sq,Manhattan,Apartment,100,Entire home/apt,10011,1,1,2,156,100,,,,,,
194457,07/08/2010,8,2010,BEST NEIGHBORHOOD!...NY Magazine,Brooklyn,Apartment,95,Private room,11217,1,1,4,75,95,,,,,,
194917,08/08/2010,8,2010,Family-friendly, ideal location,Brooklyn,Apartment,85,Entire home/apt,11231,1,1,23,180,88,,,,,
195168,08/08/2010,8,2010,Elegant 1BR @ Columbus Circle,Manhattan,Apartment,90,Entire home/apt,10019,1,1,12,150,92,,,,,,
194918,08/08/2010,8,2010,3+ Bedroom Steps to Park Avenue,Manhattan,Apartment,90,Entire home/apt,10028,5,1,11,550,94,,,,,,
195137,08/08/2010,8,2010,2 Bedroom Private and Sunny,Manhattan,Apartment,85,Entire home/apt,10031,4,1,4,192,85,,,,,,
194685,08/08/2010,8,2010,1300 Sq. Ft. FiDi 2BR/2b NYC Apt.,Manhattan,Apartment,90,Entire home/apt,10038,5,1,4,550,90,,,,,,
195137,08/08/2010,8,2010,3 Bedroom 2.5  Bath Multilevel Apt,Manhattan,House,85,Entire home/apt,10031,5,1,20,435,89,,,,,,
195137,08/08/2010,8,2010,One Bedroom Apt with Kitchenette,Manhattan,House,90,Entire home/apt,10031,2,1,22,150,94,,,,,,
195265,08/08/2010,8,2010,Cozy & Great! - Near Everything ,-),Bronx,Apartment,85,Private room,10461,1,1,13,89,85,,,,,,
195265,08/08/2010,8,2010,WOW! BEST DEAL EVER! VERY COZY!!!,Bronx,Apartment,85,Private room,10461,1,1,7,49,89,,,,,,
195265,08/08/2010,8,2010,WOW! BEST PLACE EVER! VERY COZY!,Bronx,Apartment,70,Private room,10461,1,1,7,69,74,,,,,,
194719,08/08/2010,8,2010,Beautiful Greenwich Village Home,Manhattan,Apartment,90,Private room,10012,1,1,3,130,90,,,,,,
194739,08/08/2010,8,2010,Clean,Tranquil & Calm RM in 2BR APT,Manhattan,Apartment,95,Private room,10039,1,1,163,69,96,,,,,
194994,08/08/2010,8,2010,Sunny room in brownstone,Manhattan,House,,Private room,10027,1,1,0,80,,,,,,,
194994,08/08/2010,8,2010,Sunny room in brownstone,Manhattan,House,95,Private room,10027,1,1,7,80,97,,,,,,
195137,08/08/2010,8,2010,Private  Bedroom with Private Bath,Manhattan,House,95,Private room,10031,1,1,48,140,97,,,,,,
195783,09/08/2010,8,2010,Sunny 1BR with Terrace/City Views,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,25,169,98,,,,,,
196764,09/08/2010,8,2010,1-5 person is your choice no more,Bronx,Apartment,85,Private room,10472,3,1,39,50,89,,,,,,
196764,09/08/2010,8,2010,2 room for one deal 4 to 6 persons,Bronx,Apartment,85,Private room,10472,4,1,5,120,87,,,,,,
196764,09/08/2010,8,2010,Large bright sunny room SMILE,Bronx,Apartment,90,Private room,10472,2,1,82,50,92,,,,,,
196764,09/08/2010,8,2010,Sunny room one to 4 person yousmile,Bronx,Apartment,95,Private room,10472,2,1,8,50,97,,,,,,
196764,09/08/2010,8,2010,room for 1-2 person everyone smile,Bronx,House,85,Private room,10472,3,1,19,50,88,,,,,,
195932,09/08/2010,8,2010,Bright Bedroom in Beautiful New Apt,Brooklyn,Apartment,100,Private room,11211,1,1,2,115,100,,,,,,
196298,09/08/2010,8,2010,Room Trendy Brooklyn Neighborhood,Brooklyn,Apartment,90,Private room,11238,1,1,4,104,93,,,,,,
197156,10/08/2010,8,2010,Quaint Studio Apt. $1200 monthly,Brooklyn,Apartment,90,Entire home/apt,11209,1,1,4,60,90,,,,,,
197755,10/08/2010,8,2010,BROWNSTONE BEAUTY,Brooklyn,Apartment,85,Entire home/apt,11221,2,1,8,89,86,,,,,,
198387,11/08/2010,8,2010,Great location w/ Terrace!,Brooklyn,Apartment,85,Entire home/apt,11249,2,1,7,145,89,,,,,,
198563,11/08/2010,8,2010,Beautiful Apartment,Brooklyn,Apartment,100,Entire home/apt,11249,1,1,1,137,100,,,,,,
198193,11/08/2010,8,2010,Quiet 1Bdr with great uptown views,Manhattan,Apartment,100,Entire home/apt,10003,1,1,5,150,100,,,,,,
198425,11/08/2010,8,2010,Charming Bright West Village Studio,Manhattan,Apartment,95,Entire home/apt,10011,1,1,28,185,95,,,,,,
198563,11/08/2010,8,2010,Cozy Room in a Beautiful Apartment,Brooklyn,Apartment,100,Private room,11211,1,1,2,85,100,,,,,,
198563,11/08/2010,8,2010,Large Cozy Room in Beautiful Apt,Brooklyn,Apartment,100,Private room,11249,1,1,1,115,100,,,,,,
199392,12/08/2010,8,2010,Cozy 1BR in Boerum Hill, GREAT loc!,Brooklyn,Apartment,90,Entire home/apt,11201,1,1,92,139,92,,,,,
199602,12/08/2010,8,2010,Ideally Located Park Slope 1br,Brooklyn,Apartment,100,Entire home/apt,11215,1,1,3,175,100,,,,,,
200060,12/08/2010,8,2010,Massive Apartment with Back Patio,Brooklyn,Apartment,90,Entire home/apt,11216,3,1,4,200,90,,,,,,
199991,12/08/2010,8,2010,BIG LUXURY QUIET 1BED MANHATTAN,Manhattan,Apartment,95,Entire home/apt,10010,1,1,28,179,97,,,,,,
199991,12/08/2010,8,2010,MANHATN*CLEAN*QUIET*DOORMAN*ELEVATR,Manhattan,Apartment,,Entire home/apt,10016,1,1,0,124,,,,,,,
199964,12/08/2010,8,2010,Across from Central Park!,Manhattan,Apartment,80,Entire home/apt,10029,3,1,2,199,80,,,,,,
199991,12/08/2010,8,2010,LIKE HOME 1BED MANHATTAN CLOSE 2ALL,Manhattan,Apartment,90,Entire home/apt,10065,1,1,14,139,93,,,,,,
200060,12/08/2010,8,2010,Spacious Apartment with Back Patio,Brooklyn,Apartment,100,Private room,11216,2,1,1,75,100,,,,,,
200501,13/08/2010,8,2010,STYLISH 1 BEDROOM - BROOKLYN,Brooklyn,Apartment,90,Entire home/apt,11225,1,1,5,90,90,,,,,,
200454,13/08/2010,8,2010,Spacious studio, Greenwich Village,Manhattan,Apartment,90,Entire home/apt,10014,1,1,21,160,94,,,,,
201675,14/08/2010,8,2010,Spacious Bright 1BR Williamsburg!!!,Brooklyn,Apartment,,Entire home/apt,11211,1,1,0,120,,,,,,,
201213,14/08/2010,8,2010,Best Location Loft in Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11249,1,1,7,220,92,,,,,,
201660,14/08/2010,8,2010,Greenwich Village one bedroom,Manhattan,Apartment,85,Entire home/apt,10012,1,1,9,150,89,,,,,,
201297,14/08/2010,8,2010,Greenwich Village Stylish Apartment,Manhattan,Apartment,95,Entire home/apt,10014,1,1,34,190,97,,,,,,
201390,14/08/2010,8,2010,Bright & Cozy West Village Apt!,Manhattan,Apartment,100,Entire home/apt,10014,1,1,6,145,100,,,,,,
202397,15/08/2010,8,2010,Garden Apt 2BDR Prime Crown Heights,Brooklyn,Apartment,90,Entire home/apt,11216,2,1,2,109,90,,,,,,
202211,15/08/2010,8,2010,Cosy clean modern apartment,Manhattan,Apartment,,Entire home/apt,10003,1,1,0,200,,,,,,,
203445,16/08/2010,8,2010,Williamsburg - 1 b/r retreat,Brooklyn,Apartment,95,Entire home/apt,11211,2,1,18,225,98,,,,,,
202616,16/08/2010,8,2010,2 Bedroom Manhattan apartment+ WIFI,Manhattan,Apartment,85,Entire home/apt,10002,5,1,51,289,86,,,,,,
202616,16/08/2010,8,2010,beautiful,sunny 1 bedroom apartment,Manhattan,Apartment,85,Entire home/apt,10002,1,1,54,165,87,,,,,
202616,16/08/2010,8,2010,Nice Private 2Bedroom Aparment+WiFi,Manhattan,Apartment,90,Entire home/apt,10002,4,1,9,289,91,,,,,,
203140,16/08/2010,8,2010,Clean and simple 2bd apartment,Manhattan,Apartment,85,Entire home/apt,10009,2,1,82,175,85,,,,,,
202977,16/08/2010,8,2010,SUPERBOWL WEEK LOFT UNION SQ,Manhattan,Apartment,90,Entire home/apt,10011,1,1,1,700,94,,,,,,
203103,16/08/2010,8,2010,Fully Furnished 2BR - West Village,Manhattan,Apartment,90,Entire home/apt,10014,3,1,121,295,93,,,,,,
203595,16/08/2010,8,2010,Spacious Central Park Brownstone,Manhattan,Apartment,95,Entire home/apt,10027,1,1,27,145,95,,,,,,
204472,17/08/2010,8,2010,Lovely Cottage in Park Slope,Brooklyn,House,80,Entire home/apt,11215,3,1,1,250,80,,,,,,
204734,17/08/2010,8,2010,Quiet 1BR in Gorgeous Gramercy Park,Manhattan,Apartment,90,Entire home/apt,10003,2,1,200,149,94,,,,,,
203781,17/08/2010,8,2010,The Piano Bar: an elegant 2BD in EV,Manhattan,Apartment,100,Entire home/apt,10009,2,1,3,400,100,,,,,,
204728,17/08/2010,8,2010,Amazing flat at Heart of W Village,Manhattan,Apartment,,Entire home/apt,10014,1,1,0,150,,,,,,,
204278,17/08/2010,8,2010,Upper West steps to Central Park!,Manhattan,Apartment,100,Entire home/apt,10025,1,1,1,200,100,,,,,,
204539,17/08/2010,8,2010,cozy studio with parking spot,Queens,Apartment,85,Entire home/apt,11379,1,1,33,98,87,,,,,,
204539,17/08/2010,8,2010,Beautiful Queens Brownstone! - 5BR,Queens,Apartment,80,Entire home/apt,11385,10,1,6,350,84,,,,,,
204539,17/08/2010,8,2010,Clean and convenient 2BR apartment,Queens,Apartment,80,Entire home/apt,11385,1,1,5,165,80,,,,,,
204539,17/08/2010,8,2010,Nice, clean, safe, convenient 3BR,Queens,Apartment,95,Entire home/apt,11385,1,1,1,185,97,,,
204539,17/08/2010,8,2010,Nice Queens townhouse with parking,Queens,House,90,Entire home/apt,11379,6,1,12,250,92,,,,,,
204419,17/08/2010,8,2010,Sunny 1Br - quiet & convenient!,Brooklyn,Apartment,100,Private room,11206,1,1,1,68,100,,,,,,
204364,17/08/2010,8,2010,Best deal for huge elegant room!,Manhattan,Apartment,75,Private room,10032,1,1,8,49,78,,,,,,
204364,17/08/2010,8,2010,Great deal for huge sunny room!,Manhattan,Apartment,100,Private room,10032,1,1,1,48,100,,,,,,
205285,18/08/2010,8,2010,Peaceful 2 Bedroom Apartment,Brooklyn,Apartment,90,Entire home/apt,11221,2,1,3,120,93,,,,,,
205349,18/08/2010,8,2010,Beautiful hugeLoft in clinton Hill,Brooklyn,Loft,,Entire home/apt,11205,1,1,0,155,,,,,,,
205072,18/08/2010,8,2010,Cozy Room - Greenwich village,Manhattan,Apartment,,Private room,10012,1,1,0,80,,,,,,,
206618,19/08/2010,8,2010,Unique 2 floor loft, Prime Wburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,28,279,96,,,,,
206769,19/08/2010,8,2010,LUXURY Condo by the Park!,Brooklyn,Apartment,90,Entire home/apt,11211,2,1,8,195,93,,,,,,
206261,19/08/2010,8,2010,Modern 1BR in historic Greenpoint,Brooklyn,Apartment,,Entire home/apt,11222,1,1,0,200,,,,,,,
205988,19/08/2010,8,2010,Lovely  2bd Furnished Gramercy Park,Manhattan,Apartment,80,Entire home/apt,10010,2,1,27,400,83,,,,,,
206769,19/08/2010,8,2010,Gorgeous Room on the Park!,Brooklyn,Apartment,90,Private room,11211,1,1,46,80,94,,,,,,
207526,20/08/2010,8,2010,Private Studio for Two,Brooklyn,Apartment,100,Entire home/apt,11216,1,1,7,85,100,,,,,,
207526,20/08/2010,8,2010,Pristine Duplex Minutes to Manhatta,Brooklyn,House,90,Entire home/apt,11216,4,1,8,222,91,,,,,,
207124,20/08/2010,8,2010,Between Two Bridges 2BD -Whole Apt!,Manhattan,Apartment,90,Entire home/apt,10038,2,1,12,219,94,,,,,,
207774,20/08/2010,8,2010,Big room in Clinton Hill,Brooklyn,Apartment,,Private room,11238,1,1,0,200,,,,,,,
207124,20/08/2010,8,2010,Great Downtown Location,Manhattan,Apartment,100,Private room,10038,1,1,1,129,100,,,,,,
208565,21/08/2010,8,2010,Huge 2 bdrm in North Brooklyn!,Brooklyn,Apartment,100,Entire home/apt,11222,1,1,2,108,100,,,,,,
209750,22/08/2010,8,2010,Beautiful apt on water in DUMBO,Brooklyn,Apartment,,Entire home/apt,11201,1,1,0,200,,,,,,,
209460,22/08/2010,8,2010,WONDERFUL, COMFORTABLE STUDIO,Brooklyn,Apartment,85,Entire home/apt,11216,1,1,79,90,87,,,,,
209460,22/08/2010,8,2010,ROOM WITH A  KITCHENETTE,Brooklyn,House,90,Entire home/apt,11216,1,1,106,80,92,,,,,,
209460,22/08/2010,8,2010,ROOM WITH KITCHENETTE #2,Brooklyn,House,90,Entire home/apt,11216,1,1,91,80,91,,,,,,
208982,22/08/2010,8,2010,Charming West Village Apt.,Manhattan,Apartment,95,Entire home/apt,10014,1,1,8,200,98,,,,,,
209647,22/08/2010,8,2010,Cool space in Brooklyn,Brooklyn,Apartment,90,Private room,11238,1,1,12,90,93,,,,,,
209460,22/08/2010,8,2010,SAFE  AND BEAUTIFUL ACCOMODATION,Brooklyn,House,95,Private room,11216,1,1,96,80,95,,,,,,
208983,22/08/2010,8,2010,Spacious apt, Centrally located,Manhattan,Apartment,,Private room,10002,1,1,0,105,,,,,,
209256,22/08/2010,8,2010,Private Room with Natural Light,Staten Island,Apartment,,Private room,10301,1,1,0,60,,,,,,,
209256,22/08/2010,8,2010,Spacious private bedroom,Staten Island,Apartment,,Private room,10301,1,1,0,70,,,,,,,
210005,23/08/2010,8,2010,Beautiful Pre War Clinton Hill Apt,Brooklyn,Apartment,,Entire home/apt,11205,3,1,0,320,,,,,,,
210294,23/08/2010,8,2010,Beautiful central bright loft apt.,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,47,200,98,,,,,,
210602,23/08/2010,8,2010,2BR Entire Floor Apt in Flatiron,Manhattan,Apartment,,Entire home/apt,10010,2,1,0,300,,,,,,,
210746,23/08/2010,8,2010,Large cozy Bedroom with kitchenette,Brooklyn,Bed & Breakfast,95,Private room,11217,1,1,31,100,95,,,,,,
210746,23/08/2010,8,2010,Small Bedroom in a large brownstone,Brooklyn,Bed & Breakfast,90,Private room,11217,1,1,59,90,91,,,,,,
210746,23/08/2010,8,2010,Small Bedroom in a large brownstone,Brooklyn,Bed & Breakfast,95,Private room,11217,1,1,32,90,95,,,,,,
211877,24/08/2010,8,2010,Sunny Williamsburg Bridge Apartment,Brooklyn,Apartment,100,Entire home/apt,11211,3,1,11,195,100,,,,,,
212728,25/08/2010,8,2010,Modern 2bdrm with private terrace!,Brooklyn,Apartment,,Entire home/apt,11217,2,1,0,275,,,,,,,
212722,25/08/2010,8,2010,CHARMING 1 BDR APT. (Fabulous Area),Manhattan,Apartment,,Entire home/apt,10021,1,1,0,150,,,,,,,
213021,25/08/2010,8,2010,Sunny Furnished 1-Bedroom Apt.,Queens,Apartment,,Entire home/apt,11385,1,1,0,90,,,,,,,
212738,25/08/2010,8,2010,Brooklyn Retreat,Brooklyn,Apartment,90,Private room,11221,1,1,20,59,91,,,,,,
212722,25/08/2010,8,2010,N.Y.C. CHARMING 1 BDRM.(GREAT AREA),Manhattan,Apartment,95,Private room,10021,1,1,85,90,97,,,,,,
213020,25/08/2010,8,2010,1st floor of a two floor duplex,,Manhattan,Apartment,80,Private room,10025,1,1,13,75,83,,,,,
214148,26/08/2010,8,2010,LARGE, COMFY 1BDR W/CHARACTER!!!,Brooklyn,Apartment,90,Entire home/apt,11216,1,1,30,1.000,92,,,,,
213645,26/08/2010,8,2010,Spacious sunny 2 bedroom/E. Village,Manhattan,Apartment,90,Entire home/apt,10009,2,1,14,330,91,,,,,,
214287,26/08/2010,8,2010,Chelsea Studio Great location,Manhattan,Apartment,90,Entire home/apt,10011,1,1,3,175,90,,,,,,
213266,26/08/2010,8,2010,Beautiful 1 Bedroom in Nolita/Soho,Manhattan,Apartment,75,Entire home/apt,10012,2,1,2,5.000,76,,,,,,
214871,27/08/2010,8,2010,2BR Apt in Modern NYC Brownstone,Brooklyn,House,90,Entire home/apt,11233,4,1,24,179,94,,,,,,
214871,27/08/2010,8,2010,3BR in Modern, Classic Brownstone,Brooklyn,House,100,Entire home/apt,11233,2,1,2,150,100,,,,,
214794,27/08/2010,8,2010,Cute, comfy 1 bed apt UES/E Harlem,Manhattan,Apartment,90,Entire home/apt,10029,1,1,20,155,90,,,,,
214664,27/08/2010,8,2010,Private Room in Colorful Apartment,Brooklyn,Apartment,100,Private room,11225,1,1,7,65,100,,,,,,
214794,27/08/2010,8,2010,UES apt, cosy, comfy sofa/aerobed,Manhattan,Apartment,95,Shared room,10029,1,1,63,60,95,,,,
215817,28/08/2010,8,2010,Cheerful 1 bedroom in Williamsburg,Brooklyn,Apartment,75,Entire home/apt,11211,1,1,10,90,78,,,,,,
215570,28/08/2010,8,2010,GORGEOUS 2 BD PENTH., 500SF TERRACE,Brooklyn,Apartment,,Entire home/apt,11249,1,1,0,165,,,,,,
215764,28/08/2010,8,2010,NYC FAB Midtown Private twin wCAT,Manhattan,Apartment,90,Private room,10016,1,1,64,99,92,,,,,,
216338,29/08/2010,8,2010,Sunny One Bedroom in Cobble Hill,Brooklyn,Apartment,95,Entire home/apt,11201,1,1,12,165,98,,,,,,
216517,29/08/2010,8,2010,Quiet apartment in lovely area,Brooklyn,Apartment,90,Entire home/apt,11201,1,1,45,100,94,,,,,,
216191,29/08/2010,8,2010,2 LOVELY, LRG BRS, GARDEN IN WILL-B,Brooklyn,Apartment,80,Entire home/apt,11206,1,1,5,134,80,,,,
216191,29/08/2010,8,2010,BIG, COMFY, WILL-B DPLX GARDEN APT,Brooklyn,Apartment,90,Entire home/apt,11206,4,1,14,289,91,,,,
216191,29/08/2010,8,2010,VIEWS! BRITE LUXE TRIPLEX PENTHOUSE,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,4,378,100,,,,,,
216588,29/08/2010,8,2010,Sweet 1BD Greenpoint Apartment,Brooklyn,Apartment,80,Entire home/apt,11222,1,1,4,150,80,,,,,,
216191,29/08/2010,8,2010,Big, comfy priv. room, Will-B dplx,Brooklyn,Apartment,90,Private room,11206,1,1,5,98,92,,,,
216191,29/08/2010,8,2010,BIG, COMFY ROOM W/YARD IN WILL-B,Brooklyn,Apartment,95,Private room,11211,1,1,28,75,95,,,,,
216191,29/08/2010,8,2010,LARGE, COMFY  ROOM, YARD, GREAT LOC,Brooklyn,Apartment,95,Private room,11211,1,1,7,98,97,,,
217434,30/08/2010,8,2010,Modern & Central in Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,12,199,98,,,,,,
217472,30/08/2010,8,2010,Best Area  & Reviews -  1 Flight Up,Manhattan,Apartment,80,Entire home/apt,10002,4,1,48,150,84,,,,,,
218654,31/08/2010,8,2010,Specious and Sunny apt with BALCONY,Manhattan,Apartment,,Entire home/apt,10029,2,1,0,150,,,,,,,
218425,31/08/2010,8,2010,Suite familiale au pied du métro,Brooklyn,House,,Private room,11215,4,1,0,190,,,,,,,
220538,01/09/2010,9,2010,Charming 1BR Near Prospect Park,Brooklyn,Apartment,100,Entire home/apt,11226,1,1,1,75,100,,,,,,
220427,01/09/2010,9,2010,East Village One Bedroom Charmer,Manhattan,Apartment,85,Entire home/apt,10003,1,1,12,170,89,,,,,,
220190,01/09/2010,9,2010,Sunny East Village 1BD Apartment,Manhattan,Apartment,95,Entire home/apt,10009,1,1,4,180,95,,,,,,
220001,01/09/2010,9,2010,Clean&Serene in Scenic Fort Greene,Brooklyn,Apartment,90,Private room,11205,1,1,256,99,94,,,,,,
220001,01/09/2010,9,2010,Fabulous Bklyn private bedbathsuite,Brooklyn,House,90,Private room,11205,2,1,248,99,90,,,,,,
